ลำดับ,คณะ,สาขาวิชา,จำนวนรับ,ว่าง,เงื่อนไขขั้นต่ำ,เกณฑ์การพิจารณา,รหัสคณะ,ประเภท,รหัสหลักสูตร,แหล่งที่มา
85,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมเครื่องกลและการผลิต,2,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,27,A,10020430300703A,https://admission.ku.ac.th/majors/project/4/
86,คณะวิทยาศาสตร์และวิศวกรรมศาสตร์,วศ.บ. สาขาวิชาวิศวกรรมไฟฟ้า,2,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,27,A,10020430301601A,https://admission.ku.ac.th/majors/project/4/
87,คณะศิลปศาสตร์และวิทยาการจัดการ,บธ.บ. สาขาวิชาการบริหารการเงินและการลงทุน,5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431610101A,https://admission.ku.ac.th/majors/project/4/
88,คณะศิลปศาสตร์และวิทยาการจัดการ,บธ.บ. สาขาวิชาการจัดการ,2,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431610201A,https://admission.ku.ac.th/majors/project/4/
89,คณะศิลปศาสตร์และวิทยาการจัดการ,บช.บ.(บัญชีบัณฑิต),5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431610501A,https://admission.ku.ac.th/majors/project/4/
90,คณะศิลปศาสตร์และวิทยาการจัดการ,บธ.บ. สาขาวิชาการตลาด,2,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431610601A,https://admission.ku.ac.th/majors/project/4/
91,คณะศิลปศาสตร์และวิทยาการจัดการ,บธ.บ. สาขาวิชาการจัดการอุตสาหกรรมการบริการ วิชาเอกการจัดการโรงแรม,3,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431620102A,https://admission.ku.ac.th/majors/project/4/
92,คณะศิลปศาสตร์และวิทยาการจัดการ,บธ.บ. สาขาวิชาการจัดการอุตสาหกรรมการบริการ วิชาเอกการจัดการการท่องเที่ยวร่วมสมัย,2,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431620102A,https://admission.ku.ac.th/majors/project/4/
93,คณะศิลปศาสตร์และวิทยาการจัดการ,น.บ.(นิติศาสตรบัณฑิต),5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431901001A,https://admission.ku.ac.th/majors/project/4/
94,คณะศิลปศาสตร์และวิทยาการจัดการ,ศศ.บ. สาขาวิชาภาษาอังกฤษ,5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431902501A,https://admission.ku.ac.th/majors/project/4/
95,คณะศิลปศาสตร์และวิทยาการจัดการ,รป.บ.(รัฐประศาสนศาสตรบัณฑิต),5,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,28,A,10020431903101A,https://admission.ku.ac.th/majors/project/4/
96,คณะสถาปัตยกรรมศาสตร์,วท.บ. สาขาวิชานวัตกรรมการออกแบบผลิตภัณฑ์เชิงบูรณาการ,1,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
3. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,31,A,10020114400201A,https://admission.ku.ac.th/majors/project/4/
97,คณะสถาปัตยกรรมศาสตร์,ภ.สถ.บ.(ภูมิสถาปัตยกรรมศาสตรบัณฑิต),1,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
3. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,31,A,10020114400301A,https://admission.ku.ac.th/majors/project/4/
98,คณะสถาปัตยกรรมศาสตร์,สถ.บ.(สถาปัตยกรรมศาสตรบัณฑิต),1,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
3. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,31,A,10020114400501A,https://admission.ku.ac.th/majors/project/4/
99,คณะสถาปัตยกรรมศาสตร์,วท.บ. สาขาวิชาสถาปัตยกรรม,1,,"1. กำลังศึกษาหรือสำเร็จการศึกษาชั้นมัธยมศึกษาปีที่ 6 หรือเทียบเท่า 
2. มีประวัติผลงาน และความสามารถทางกีฬาดีเด่นในระดับใดระดับหนึ่ง ดังต่อไปนี้
2.1 เป็นนักกีฬาตัวแทนทีมชาติไทย
2.2 เป็นนักกีฬาตัวแทนเยาวชนทีมชาติไทย
2.3 เป็นนักกีฬาเข้าแข่งขันกีฬาแห่งชาติ (ระดับประเทศ ได้อันดับที่ 1 – 3) 
3. หน่วยกิตกลุ่มสาระการเรียนรู้วิทยาศาสตร์  ไม่ต่ำกว่า 22.00 หน่วยกิต
4. หน่วยกิตกลุ่มสาระการเรียนรู้คณิตศาสตร์  ไม่ต่ำกว่า 12.00 หน่วยกิต
กำหนดการสัมภาษณ์ (ถ้าผ่านการคัดเลือก): 3 ธ.ค. 67",1. การสอบสัมภาษณ์,31,A,10020114400502A,https://admission.ku.ac.th/majors/project/4/
